date,lowest_price,median_price,highest_price
2021-03-17,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-18,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-19,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-20,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-21,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-22,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-23,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-24,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-25,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-26,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-27,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-28,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-29,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-30,21.80666666666667,31.953333333333333,32.20666666666667
2021-03-31,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-01,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-02,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-03,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-04,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-05,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-06,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-07,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-08,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-09,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-10,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-11,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-12,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-13,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-14,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-15,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-16,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-17,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-18,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-19,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-20,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-21,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-22,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-23,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-24,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-25,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-26,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-27,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-28,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-29,21.80666666666667,31.953333333333333,32.20666666666667
2021-04-30,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-01,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-02,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-03,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-04,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-05,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-06,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-07,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-08,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-09,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-10,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-11,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-12,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-13,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-14,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-15,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-16,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-17,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-18,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-19,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-20,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-21,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-22,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-23,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-24,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-25,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-26,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-27,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-28,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-29,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-30,21.80666666666667,31.953333333333333,32.20666666666667
2021-05-31,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-01,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-02,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-03,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-04,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-05,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-06,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-07,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-08,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-09,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-10,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-11,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-12,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-13,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-14,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-15,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-16,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-17,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-18,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-19,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-20,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-21,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-22,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-23,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-24,21.80666666666667,31.953333333333333,32.20666666666667
2021-06-25,21.80666666666667,31.953333333333333,32.20666666666667
